RecallID,Title,RecallDate,LastPublishDate,Hazard,Manufacturer,InjuryCount,URL
4144,The Home Depot Recalls Holiday Figurines Due to Lead Paint Hazard,2007-12-06T00:00:00,2014-05-23T00:00:00,Surface paint on the holiday figurines contains lead.,"Creative Design, of Hong Kong",1,https://www.cpsc.gov/Recalls/2008/The-Home-Depot-Recalls-Holiday-Figurines-Due-to-Lead-Paint-Hazard
4138,TKS Children's Pants Recalled by Sears; Drawstrings at Waist Pose Entrapment Hazard,2007-12-06T00:00:00,2014-05-23T00:00:00,The recalled pants have a ribbon belt at the waist that can pose an entrapment or entanglement hazard to children.,Unknown,1,https://www.cpsc.gov/Recalls/2008/TKS-Childrens-Pants-Recalled-by-Sears-Drawstrings-at-Waist-Pose-Entrapment-Hazard
4134,Bell Racing Recalls Collectible Mini Racing Helmets Due to Violation of Lead Paint Standard,2007-12-05T00:00:00,2014-05-23T00:00:00,"Surface paints on the recalled helmets contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Bell-Racing-Recalls-Collectible-Mini-Racing-Helmets-Due-to-Violation-of-Lead-Paint-Standard
4133,Black & Decker Brand Toasters Recalled By Applica Consumer Products Inc. Due to Fire Hazard,2007-12-05T00:00:00,2014-05-23T00:00:00,"An electrical component in the toaster can overheat and ignite the circuit board, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Black--Decker-Brand-Toasters-Recalled-By-Applica-Consumer-Products-Inc-Due-to-Fire-Hazard
4136,Child’s Death Leads to Recall of Entertainment Centers by Ameriwood; Units Can Collapse,2007-12-05T00:00:00,2014-05-23T00:00:00,"The entertainment centers can collapse if the back panel is not secure, posing a risk of death or serious injury to consumers.","Ameriwood Industries Inc., of Tiffin, Ohio",1,https://www.cpsc.gov/Recalls/2008/Childs-Death-Leads-to-Recall-of-Entertainment-Centers-by-Ameriwood-Units-Can-Collapse
4132,General Electric Recalls Microwave Combo Wall Ovens Due to Fire Hazard,2007-12-05T00:00:00,2014-05-23T00:00:00,"The door switch in the microwave oven can overheat and ignite plastic components in the control area, posing a fire hazard to consumers. The lower the","GE Consumer & Industrial, of Louisville, Ky.",1,https://www.cpsc.gov/Recalls/2008/General-Electric-Recalls-Microwave-Combo-Wall-Ovens-Due-to-Fire-Hazard
4131,Icon Health & Fitness Recalls Inversion Benches Due to Fall Hazard,2007-12-05T00:00:00,2014-05-23T00:00:00,"The ankle clamp mechanism can release unexpectedly, posing a fall hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Icon-Health--Fitness-Recalls-Inversion-Benches-Due-to-Fall-Hazard
4130,Old Navy Recalls Boys' Jackets; Drawstring at Waist Poses Entrapment Hazard,2007-12-03T00:00:00,2014-05-23T00:00:00,"The jackets have a waist drawstring with a toggle that could become snagged or caught in small spaces or doorways, which can pose an entrapment hazard",Unknown,1,https://www.cpsc.gov/Recalls/2008/Old-Navy-Recalls-Boys-Jackets-Drawstring-at-Waist-Poses-Entrapment-Hazard
4129,American Greetings Corp. Recalls Confetti Bursts Due to Violation of Lead Paint Standard,2007-11-29T00:00:00,2014-05-23T00:00:00,"The surface paint on the individual bags of confetti contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/American-Greetings-Corp-Recalls-Confetti-Bursts-Due-to-Violation-of-Lead-Paint-Standard
4128,Lazy Lounger Chairs and Recliners Sold at Dick's Sporting Goods Recalled for Collapsing Hazard,2007-11-28T00:00:00,2014-05-23T00:00:00,"The plastic support brackets can break and cause the chairs to collapse, posing a hazard to consumers.","Rankam Group Ltd., of China",1,https://www.cpsc.gov/Recalls/2008/Lazy-Lounger-Chairs-and-Recliners-Sold-at-Dicks-Sporting-Goods-Recalled-for-Collapsing-Hazard-
4127,Reeves International Inc. Recalls Holiday Ornaments Due to Violation of Lead Paint Standard,2007-11-28T00:00:00,2014-05-23T00:00:00,"Surface paints on the ornaments contain high levels of lead, violating the federal lead paint standards.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Reeves-International-Inc-Recalls-Holiday-Ornaments-Due-to-Violation-of-Lead-Paint-Standard
4126,Children's Full Zip Hooded Sweatshirts with Drawstrings Recalled for Strangulation Hazard By Bon-Ton,2007-11-27T00:00:00,2014-05-23T00:00:00,"The garments have a drawstring through the hood, which can pose a strangulation hazard to children.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Full-Zip-Hooded-Sweatshirts-with-Drawstrings-Recalled-for-Strangulation-Hazard-By-Bon-Ton
4115,Meijer Inc. Recalls Firepits; Product Can Tip Over and Pose a Fire Hazard,2007-11-27T00:00:00,2014-05-23T00:00:00,"The legs of the firepit can bend or snap off during use, causing the firepit to tip over and in turn the fire can escape. This poses a fire hazard to ",Unknown,1,https://www.cpsc.gov/Recalls/2008/Meijer-Inc-Recalls-Firepits-Product-Can-Tip-Over-and-Pose-a-Fire-Hazard
4110,Miter Saws Recalled by WMH Tool Group Due to Laceration Hazard,2007-11-27T00:00:00,2014-09-30T00:00:00,"The saw handle's switch can fail, causing the saw to smoke, spark, and trip circuit breakers, and disable the safety brake. The saw also can keep oper","WMH Tool Group Inc. (WMH), of Elgin, Ill.",1,https://www.cpsc.gov/Recalls/2008/Miter-Saws-Recalled-by-WMH-Tool-Group-Due-to-Laceration-Hazard
4118,Power Bolt Pitchbacks Sold at Dick's Sporting Goods Recalled Due to Laceration Hazard,2007-11-27T00:00:00,2014-05-23T00:00:00,"The upper portion of the frame can collapse after both locking pins are removed, posing a laceration hazard.","Hierarch Enterprises Co., of China",1,https://www.cpsc.gov/Recalls/2008/Power-Bolt-Pitchbacks-Sold-at-Dicks-Sporting-Goods-Recalled-Due-to-Laceration-Hazard-
4540,Baja Motorsports Recalls To Repair Youth ATVs Due To Lack of Equipment; Poses Risk of Injury To Riders,2007-11-21T00:00:00,2014-05-23T00:00:00,"These ATVs lack a tire pressure gauge and flag pole mounting bracket, which could pose a risk of injury to riders.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Baja-Motorsports-Recalls-To-Repair-Youth-ATVs-Due-To-Lack-of-Equipment-Poses-Risk-of-Injury-To-Riders
4103,Cherrydale Fundraising Recalls Bracelets Due to Risk of Lead Exposure,2007-11-21T00:00:00,2014-05-23T00:00:00,The bracelets contain high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Cherrydale-Fundraising-Recalls-Bracelets-Due-to-Risk-of-Lead-Exposure
4104,Children's Metal Jewelry Recalled by Buy-Rite Due to Risk of Lead Exposure,2007-11-21T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Metal-Jewelry-Recalled-by-Buy-Rite-Due-to-Risk-of-Lead-Exposure
4102,Children's Metal Jewelry Recalled by Colossal Jewelry & Accessories Due to Risk of Lead Exposure,2007-11-21T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,"Colossal Jewelry & Accessories Inc., of Maywood, N",1,https://www.cpsc.gov/Recalls/2008/Childrens-Metal-Jewelry-Recalled-by-Colossal-Jewelry--Accessories-Due-to-Risk-of-Lead-Exposure
4105,Children's Pencil Pouches Recalled by Raymond Geddes & Co. Due to Violation of Lead Paint Standard,2007-11-21T00:00:00,2014-05-23T00:00:00,"The paint on the pencil pouches' zipper pulls contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Pencil-Pouches-Recalled-by-Raymond-Geddes--Co-Due-to-Violation-of-Lead-Paint-Standard
4541,Children's Snow and Sand Castle Kits by Paricon Recalled Due to Sharp Edges; Sold Exclusively at LL Bean,2007-11-21T00:00:00,2014-05-23T00:00:00,"The largest plastic castle block maker in the kit could crack at the handle during use, creating sharp edges that can pose a laceration hazard to youn","Paricon Inc., of South Paris, Maine",1,https://www.cpsc.gov/Recalls/2008/Childrens-Snow-and-Sand-Castle-Kits-by-Paricon-Recalled-Due-to-Sharp-Edges-Sold-Exclusively-at-LL-Bean
4098,Cooper Lighting Recalls Fluorescent Shop Lights Due to Electrical Shock Hazard,2007-11-21T00:00:00,2014-05-23T00:00:00,"When the two prongs on the plug’s electrical cord are touched simultaneously while lamps are installed, the light can pose an electric shock hazard to",Unknown,1,https://www.cpsc.gov/Recalls/2008/Cooper-Lighting-Recalls-Fluorescent-Shop-Lights-Due-to-Electrical-Shock-Hazard
4099,Discount School Supply Recalls Paint Brushes Due to Violation of Lead Paint Standard,2007-11-21T00:00:00,2014-05-23T00:00:00,"Surface paint on the brush handles can contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Discount-School-Supply-Recalls-Paint-Brushes-Due-to-Violation-of-Lead-Paint-Standard
4107,Elmo USA Corp. Recalls Visual Presenters Due to Fire Hazard,2007-11-21T00:00:00,2014-05-23T00:00:00,"Improperly installed fluorescent top lights in the presenter can overheat, posing a fire hazard.","ELMO Co. Ltd., of Japan",1,https://www.cpsc.gov/Recalls/2008/Elmo-USA-Corp-Recalls-Visual-Presenters-Due-to-Fire-Hazard
4108,Flashing Pacifiers Recalled By Sailing (U.S.) International Corp. Due to Choking Hazard,2007-11-21T00:00:00,2014-05-23T00:00:00,"The nipple can detach from the base, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Flashing-Pacifiers-Recalled-By-Sailing-US-International-Corp-Due-to-Choking-Hazard
4101,La Femme NY Inc. Recalls Children's Necklace and Earring Sets Due to Risk of Lead Exposure,2007-11-21T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,"La Femme NY 2 Inc., of Brooklyn, N.Y.",1,https://www.cpsc.gov/Recalls/2008/La-Femme-NY-Inc-Recalls-Childrens-Necklace-and-Earring-Sets-Due-to-Risk-of-Lead-Exposure
4097,Metal Jewelry Sold by Family Dollar Stores Recalled Due to Risk of Lead Exposure to Children,2007-11-21T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,"Family Dollar Stores, of Charlotte, N.C.",1,https://www.cpsc.gov/Recalls/2008/Metal-Jewelry-Sold-by-Family-Dollar-Stores-Recalled-Due-to-Risk-of-Lead-Exposure-to-Children
4100,Pure Allure Recalls Metal Jewelry Sold at Michaels Stores Due to Risk of Lead Exposure to Children,2007-11-21T00:00:00,2014-05-23T00:00:00,The recalled metal jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Pure-Allure-Recalls-Metal-Jewelry-Sold-at-Michaels-Stores-Due-to-Risk-of-Lead-Exposure-to-Children
4106,Slipcovers Used With Boppy Pillows Recalled Due to Choking Hazard and Risk of Lead Exposure,2007-11-21T00:00:00,2014-05-23T00:00:00,"The zipper pull on the slipcovers can break, posing a choking hazard to young children. In addition, paint on the zippers contains excess levels of le",Unknown,1,https://www.cpsc.gov/Recalls/2008/Slipcovers-Used-With-Boppy-Pillows-Recalled-Due-to-Choking-Hazard-and-Risk-of-Lead-Exposure
4095,Children's Wooden Storage Rack Recalled By Jetmax International Following Child's Death,2007-11-16T00:00:00,2014-05-23T00:00:00,"The storage rack can tip over, posing an entrapment and suffocation hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Wooden-Storage-Rack-Recalled-By-Jetmax-International-Following-Childs-Death
4094,Hobby Lobby Stores Recalls Halloween-Themed Baskets Due to Violation of Lead Paint Standard,2007-11-16T00:00:00,2014-05-23T00:00:00,"Surface paint on the bat, pumpkin and witch emblems attached to the baskets contain excess levels of lead, which violates the federal lead paint ban.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Hobby-Lobby-Stores-Recalls-Halloween-Themed-Baskets-Due-to-Violation-of-Lead-Paint-Standard-
4093,Birch Bark Wrapped Candles Recalled by Roost Due to Fire Hazard,2007-11-15T00:00:00,2014-05-23T00:00:00,"The bark wrapping of the candle can ignite when the candle burns down, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Birch-Bark-Wrapped-Candles-Recalled-by-Roost-Due-to-Fire-Hazard
4539,Bon-Ton Recalls Children's Bath Robes Due to Burn Hazard,2007-11-15T00:00:00,2014-05-23T00:00:00,"The recalled bath robes fail to meet the children's sleepwear flammability standard, posing a risk of burn injuries to children if the robe caught fir",Unknown,1,https://www.cpsc.gov/Recalls/2008/Bon-Ton-Recalls-Childrens-Bath-Robes-Due-to-Burn-Hazard
4092,Iceberg Enterprises LLC Recalls Folding Chairs Due to Fall Hazard,2007-11-13T00:00:00,2014-05-23T00:00:00,"The plastic folding chairs can collapse during use, posing a fall hazard to consumers.","Iceberg Enterprises LLC, of Park Ridge, Ill.",1,https://www.cpsc.gov/Recalls/2008/Iceberg-Enterprises-LLC-Recalls-Folding-Chairs-Due-to-Fall-Hazard
4091,Nike Recalls Football Helmet Chin Straps Which Can Break and Pose Risk of Serious Injury,2007-11-13T00:00:00,2014-05-23T00:00:00,"The chin strap's plastic cup can break as a result of contact, exposing the player to facial or head injuries.","Nike Inc., of Beaverton, Ore.",1,https://www.cpsc.gov/Recalls/2008/Nike-Recalls-Football-Helmet-Chin-Straps-Which-Can-Break-and-Pose-Risk-of-Serious-Injury
4087,American Honda Motor Corp. Recalls Lawn Mowers Due to Fire Hazard,2007-11-08T00:00:00,2014-05-23T00:00:00,"Due to a manufacturing defect, a crack can occur in the fuel tank causing a fuel leak. If gasoline leaking from the fuel tank is ignited, a fire or ex","American Honda Motor Corp., of Torrance, Calif.",1,https://www.cpsc.gov/Recalls/2008/American-Honda-Motor-Corp-Recalls-Lawn-Mowers-Due-to-Fire-Hazard
4090,Children's Sunglasses Recalled by Dollar General Due to Violation of Lead Paint Standard,2007-11-08T00:00:00,2014-05-23T00:00:00,"The yellow surface paint on the sunglasses may contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Sunglasses-Recalled-by-Dollar-General-Due-to-Violation-of-Lead-Paint-Standard
4086,Coby Electronics Recalls DVD/CD/MP3 Players Due to Fire Hazard,2007-11-08T00:00:00,2014-05-23T00:00:00,"The portable DVD/CD/MP3 players can overheat, posing a fire hazard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Coby-Electronics-Recalls-DVDCDMP3-Players-Due-to-Fire-Hazard
4085,Cribs Sold By Bassettbaby Recalled Due to Entrapment and Strangulation Hazard: Sold Exclusively at Babies R Us,2007-11-08T00:00:00,2014-05-23T00:00:00,"The bolts connecting the top corners of the crib can come loose, creating a gap and posing a serious entrapment and strangulation hazard.","Goodbaby Child Products Company Ltd., of China",1,https://www.cpsc.gov/Recalls/2008/Cribs-Sold-By-Bassettbaby-Recalled-Due-to-Entrapment-and-Strangulation-Hazard
4089,Curious George Plush Dolls Recalled By Marvel Toys Due to Risk of Lead Exposure,2007-11-08T00:00:00,2014-05-23T00:00:00,"Surface paint on the toy's plastic face and construction hat contain excessive levels of lead, which violates the federal lead paint standard.","Marvel Toys, of New York, N.Y.",1,https://www.cpsc.gov/Recalls/2008/Curious-George-Plush-Dolls-Recalled-By-Marvel-Toys-Due-to-Risk-of-Lead-Exposure
4088,Yamaha Recalls AC Power Adaptors Due to Electric Shock Hazard,2007-11-08T00:00:00,2014-05-23T00:00:00,"The housing of the power adaptor can separate, posing an electric shock hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Yamaha-Recalls-AC-Power-Adaptors-Due-to-Electric-Shock-Hazard
4080,Additional Spinning Top Recalled by Schylling Associates Due To Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paint on the wooden handle of the top contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Additional-Spinning-Top-Recalled-by-Schylling-Associates-Due-To-Violation-of-Lead-Paint-Standard
4077,International Sourcing Ltd. Recalls Toy Dragster and Funny Car Due to Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paint on the wheels and engine of the toys contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/International-Sourcing-Ltd-Recalls-Toy-Dragster-and-Funny-Car-Due-to-Violation-of-Lead-Paint-Standard
4076,"Northern Tool & Equipment Recalls ""Big Red"" Wagons Due to Violation of Lead Paint Standard",2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paints on the wagon and handle contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Northern-Tool--Equipment-Recalls-Big-Red-Wagons-Due-to-Violation-of-Lead-Paint-Standard
4083,Packaged Terminal Air Conditioners and Heat Pumps Recalled by Carrier Due to Fire Hazard,2007-11-07T00:00:00,2014-05-23T00:00:00,"An electric heater in the unit can break, posing a fire hazard to consumers.","Carrier Corp., of Farmington, Conn.",1,https://www.cpsc.gov/Recalls/2008/Packaged-Terminal-Air-Conditioners-and-Heat-Pumps-Recalled-by-Carrier-Due-to-Fire-Hazard
4082,Schylling Associates Recalls Collectable Toy Robot Due To Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paints on the robot contain excessive levels of lead, which violates the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Schylling-Associates-Recalls-Collectable-Toy-Robot-Due-To-Violation-of-Lead-Paint-Standard
4081,Schylling Associates Recalls Dizzy Ducks Music Box Due To Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paints on the wooden base of the music box contain excessive levels of lead, which violates the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Schylling-Associates-Recalls-Dizzy-Ducks-Music-Box-Due-To-Violation-of-Lead-Paint-Standard
4079,Schylling Associates Recalls Duck Family Collectable Toy Due To Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paints on the ducks contain excessive levels of lead, which violates the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Schylling-Associates-Recalls-Duck-Family-Collectable-Toy-Due-To-Violation-of-Lead-Paint-Standard
4084,Spin Master Recalls Aqua Dots - Children Became Unconscious After Swallowing Beads,2007-11-07T00:00:00,2014-05-23T00:00:00,The coating on the beads that causes the beads to stick to each other when water is added contains a chemical that can turn toxic when many are ingest,Unknown,1,https://www.cpsc.gov/Recalls/2008/Spin-Master-Recalls-Aqua-Dots---Children-Became-Unconscious-After-Swallowing-Beads
4078,Toy Cars Recalled by Dollar General Due to Violation of Lead Paint Standard,2007-11-07T00:00:00,2014-05-23T00:00:00,"Surface paint on the cars contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Toy-Cars-Recalled-by-Dollar-General-Due-to-Violation-of-Lead-Paint-Standard
4074,Hunter Fan Recalls Humidifiers for Fire Hazard,2007-11-06T00:00:00,2014-05-23T00:00:00,"Water used in the humidifier can leak into the unit's electrical compartment, posing a fire hazard.","Hunter Fan Co., of Memphis, Tenn.",1,https://www.cpsc.gov/Recalls/2008/Hunter-Fan-Recalls-Humidifiers-for-Fire-Hazard
4073,Laugh & Learn™ Kitchen Toys Recalled by Fisher-Price Due To Choking Hazard,2007-11-06T00:00:00,2014-05-23T00:00:00,"Pieces of the faucet or the clock hands can detach, posing a choking hazard to young children.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Laugh--Learn-Kitchen-Toys-Recalled-by-Fisher-Price-Due-To-Choking-Hazard
4538,Polaris Industries Inc. Recalls Certain Snowmobiles Due to Fire Hazard,2007-11-06T00:00:00,2014-05-23T00:00:00,The fuel tank filler neck can crack and separate allowing fuel or fuel vapors to leak from the fuel tank. This poses a fire hazard to consumers.,"Polaris Industries Inc., of Medina, Minn.",1,https://www.cpsc.gov/Recalls/2008/Polaris-Industries-Inc-Recalls-Certain-Snowmobiles-Due-to-Fire-Hazard
4075,"Swimways Corp. Recalls ""Skippy"" Pool Toys Due to Laceration Hazard",2007-11-06T00:00:00,2014-05-23T00:00:00,The elastic tongue of the fish can break and forcefully come out and cut the users' hands during launching of the toy.,"Swimways Corp., of Virginia Beach, Va.",1,https://www.cpsc.gov/Recalls/2008/Swimways-Corp-Recalls-Skippy-Pool-Toys-Due-to-Laceration-Hazard
4070,Pearl-like Bead Attachment Sold with Girl's Gift Sets Recalled Due to Violation of Lead Paint Standard; Sold exclusively at Limited Too Stores,2007-11-01T00:00:00,2014-05-23T00:00:00,"Surface coating on a plastic bead decorative packaging attachment contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Pearl-like-Bead-Attachment-Sold-with-Girls-Gift-Sets-Recalled-Due-to-Violation-of-Lead-Paint-Standard-Sold-exclusively-at-Limited-Too-Stores
4537,Bombardier Recreational Products Inc. Recalls Snowmobiles Due to Crash and Fire Hazards,2007-10-31T00:00:00,2014-05-23T00:00:00,"The snowmobiles' fuel tanks can crack allowing liquid fuel and fuel vapor to leak, posing a fire and burn hazard to consumers. In addition, a problem ","Bombardier Recreational Products Inc. (BRP), of Qu",1,https://www.cpsc.gov/Recalls/2008/Bombardier-Recreational-Products-Inc-Recalls-Snowmobiles-Due-to-Crash-and-Fire-Hazards
4071,"Halloween ""Ugly Teeth"" Recalled By Amscan Inc. Due to Violation of Lead Paint Standard",2007-10-31T00:00:00,2014-05-23T00:00:00,"The surface paint on the teeth contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/-Ugly-Teeth-Recalled-By-Amscan-Inc-Due-to-Violation-of-Lead-Paint-Standard
4068,SimplyFun Recalls Ribbit Board Games Due to Risk of Lead Exposure,2007-10-31T00:00:00,2014-05-23T00:00:00,"Surface paint on the five frog-shaped wooden pieces contain excess levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/SimplyFun-Recalls-Ribbit-Board-Games-Due-to-Risk-of-Lead-Exposure
4072,Toy Figures Recalled by Henry Gordy International Due to Violation of Lead Paint Standard,2007-10-31T00:00:00,2014-05-23T00:00:00,"Surface paints on the recalled toys contain excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Toy-Figures-Recalled-by-Henry-Gordy-International-Due-to-Violation-of-Lead-Paint-Standard
4069,"Toys ""R"" Us Recalls Elite Operations Toys Due to Violation of Lead Paint Standard",2007-10-31T00:00:00,2014-05-23T00:00:00,"Surface coatings on the toys contain excessive levels of lead, violating the federal lead paint standard.","Toy World Group Ltd/Chun Tat Toys Factory Limited,",1,https://www.cpsc.gov/Recalls/2008/Toys-R-Us-Recalls-Elite-Operations-Toys-Due-to-Violation-of-Lead-Paint-Standard
4067,Connecticut Electric Recalls Counterfeit Square D Circuit Breakers Due To Fire Hazard,2007-10-30T00:00:00,2014-05-23T00:00:00,"The recalled circuit breakers labeled ""Square D"" are counterfeit and could fail to trip when they are required to, posing a fire hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Connecticut-Electric-Recalls-Counterfeit-Square-D-Circuit-Breakers-Due-To-Fire-Hazard
4065,Digital Color Printers Recalled by Oki Data Americas Due to Risk of Electrical Shock,2007-10-30T00:00:00,2014-05-23T00:00:00,The recalled digital color printers have an internal electrical problem that could result in electrical shock to consumers.,"Oki Data Corporation, of Japan",1,https://www.cpsc.gov/Recalls/2008/Digital-Color-Printers-Recalled-by-Oki-Data-Americas-Due-to-Risk-of-Electrical-Shock
4066,Target Recalls Home Patio Sets Due to Fall Hazard,2007-10-30T00:00:00,2014-05-23T00:00:00,"The chair can collapse when weight is applied to the front end of the arm rests, posing a fall hazard to consumers.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Target-Recalls-Home-Patio-Sets-Due-to-Fall-Hazard
4535,Alltrade Tools Recalls Power Tool Battery Chargers Due to Burn and Laceration Hazards,2007-10-25T00:00:00,2014-05-23T00:00:00,"When used with an incompatible charger, the battery pack can overheat and melt during charging, or can explode during use, posing burn, laceration and",Unknown,1,https://www.cpsc.gov/Recalls/2008/Alltrade-Tools-Recalls-Power-Tool-Battery-Chargers-Due-to-Burn-and-Laceration-Hazards
4536,Blastrac Recalls to Repair Concrete Grinders Due to Injury Risk from Ejected Parts,2007-10-25T00:00:00,2014-05-23T00:00:00,"The flexible coupler on the concrete grinder can break during use, allowing the internal parts, including the tooling plate and grinding disc, to be f","Blastrac N.A., of Oklahoma City, Okla.",1,https://www.cpsc.gov/Recalls/2008/Blastrac-Recalls-to-Repair-Concrete-Grinders-Due-to-Injury-Risk-from-Ejected-Parts
4058,Children's Metal Jewelry Recalled By WeGlow International Due to Risk of Lead Exposure,2007-10-25T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Childrens-Metal-Jewelry-Recalled-By-WeGlow-International-Due-to-Risk-of-Lead-Exposure
4063,DecoPac Inc. Recalls Football Bobble Head Cake Decorations Due to Violation of Lead Paint Standard,2007-10-25T00:00:00,2014-05-23T00:00:00,Surface paint on the body of the bobble head contains lead in excess of the federal lead paint standard.,"DecoPac Inc., of Anoka, Minn.",1,https://www.cpsc.gov/Recalls/2008/DecoPac-Inc-Recalls-Football-Bobble-Head-Cake-Decorations-Due-to-Violation-of-Lead-Paint-Standard
4059,Dollar Tree Stores Inc. Recalls Children's Jewelry Due to Risk of Lead Exposure,2007-10-25T00:00:00,2014-05-23T00:00:00,The recalled jewelry contains high levels of lead. Lead is toxic if ingested by young children and can cause adverse health effects.,Unknown,1,https://www.cpsc.gov/Recalls/2008/Dollar-Tree-Stores-Inc-Recalls-Childrens-Jewelry-Due-to-Risk-of-Lead-Exposure
4064,Family Dollar Stores Recalls Halloween Pails Due to Violation of Lead Paint Standard,2007-10-25T00:00:00,2014-05-23T00:00:00,"The green paint on the pails contains excessive levels of lead, violating the federal lead paint standard.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Family-Dollar-Stores-Recalls-Halloween-Pails-Due-to-Violation-of-Lead-Paint-Standard
4061,Fisher Price Recalls Go Diego Go Boat Toys Due to Violation of Lead Paint Standard,2007-10-25T00:00:00,2014-05-23T00:00:00,"Surface paints on the toys contain excessive levels of lead, which violates the federal standard prohibiting lead paint on children's toys.",Unknown,1,https://www.cpsc.gov/Recalls/2008/Fisher-Price-Recalls-Go-Diego-Go-Boat-Toys-Due-to-Violation-of-Lead-Paint-Standard
4062,Jo-Ann Stores Expands Recall of Children's Toy Garden Tools Due to Violation of Lead in Paint Standard,2007-10-25T00:00:00,2014-05-23T00:00:00,"Surface paint on the handle of the toy gardening tools can contain excessive levels of lead paint, violating the federal lead paint standard.","Jo-Ann Stores Inc., of Hudson, Ohio",1,https://www.cpsc.gov/Recalls/2008/Jo-Ann-Stores-Expands-Recall-of-Childrens-Toy-Garden-Tools-Due-to-Violation-of-Lead-in-Paint-Standard
4060,Serious Head Injuries Prompt Recall of Bumbo Baby Sitter Seats - New Warnings and Instructions to Be Provided To Consumers,2007-10-25T00:00:00,2015-03-10T00:00:00,"If the seat is placed on a table, countertop, chair, or other elevated surface, young children can arch their backs, flip out of the Bumbo seat, and f","Bumbo International, of South Africa",1,https://www.cpsc.gov/Recalls/2008/Note-Change-of-phone-number-and-website
